,URW NA Equity,VIE FP Equity,VIV FP Equity,ORA FP Equity,EN FP Equity,SOLB BB Equity,AC FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,LG FP Equity,ENGI FP Equity,FR FP Equity,FTI FP Equity,STM FP Equity,SU FP Equity,SW FP Equity,ACA FP Equity,AI FP Equity,AIR FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,SGO FP Equity,LI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,GLE FP Equity,GTO NA Equity,HOLN FP Equity,KER FP Equity,ALO FP Equity,ALU FP Equity,ATO FP Equity,BN FP Equity,TEC FP Equity,TTE FP Equity,UG FP Equity,UL NA Equity,MT NA Equity,NOKIA FP Equity,OR FP Equity,BNP FP Equity,CA FP Equity,CAP FP Equity,CS FP Equity,DG FP Equity,DSY FP Equity,EDF FP Equity,EL FP Equity
2019-06-10,137.85,20.5272,7.1374,13.765,31.8,87.12,34.61,49.64,159.4,610.6,59.96,13.1,24.89,15.0432,14.475,74.02,104.4,10.495,95.9504,121.06,55.08,123.3,76.881,32.605,29.91,62.16,358.2,26.2875,22.27,51.2,44.38,481.75,39.0374,3.5,70.2,72.6,67.4,48.25,20.88,190.0,14.086,4.38,245.2,41.48,16.99,100.05,22.42,90.54,27.11,12.047,106.8
2019-06-11,137.35,20.3536,7.0357,13.85,31.88,89.52,34.78,50.44,159.2,618.0,59.96,13.07,25.51,15.1548,14.795,74.32,104.25,10.5,96.8595,123.4,55.72,124.75,75.6875,33.48,30.16,62.96,359.6,26.9625,22.3,51.2,44.89,490.6,38.7593,3.5,71.98,72.38,67.4,48.27,21.12,190.0,15.014,4.5225,245.6,41.555,17.155,100.9,22.655,90.66,27.29,11.9084,106.75
2019-06-12,135.65,20.3922,7.1258,13.86,31.45,88.2,34.22,50.18,159.1,613.8,59.96,13.005,25.18,14.6116,14.545,74.44,104.35,10.375,97.7686,122.28,54.99,124.15,76.155,33.49,29.58,62.92,356.8,26.8375,21.845,51.2,42.86,487.15,38.852,3.5,71.78,72.4,67.4,46.95,20.79,190.0,14.592,4.4685,247.2,41.14,17.22,99.48,22.6,90.16,26.99,11.612,105.5
2019-06-13,136.8,20.3922,7.1142,13.89,31.43,87.98,34.69,50.26,158.95,611.2,59.96,12.81,24.89,14.9167,14.61,75.08,104.1,10.385,97.686,122.66,55.61,123.25,75.5682,33.775,29.8,62.94,355.25,27.5625,21.48,51.2,43.42,485.0,38.648,3.5,72.52,72.66,67.4,46.98,20.9,190.0,14.928,4.4615,247.4,41.1,17.25,99.86,22.685,89.58,27.55,11.3873,104.65
2019-06-14,135.85,20.4886,7.1171,13.82,31.44,86.76,34.8,50.0,157.85,612.2,59.96,12.955,24.3,14.9092,14.14,75.06,104.25,10.295,98.1405,122.42,55.74,122.9,75.5682,33.265,29.63,62.54,354.0,27.475,21.235,51.2,43.49,486.45,38.4904,3.5,71.48,72.52,67.4,47.25,20.72,190.0,14.572,4.3985,248.0,40.86,17.11,97.16,22.61,89.58,27.4,11.263,106.4
2019-06-17,134.6,20.4983,7.1607,13.785,31.28,86.1,34.62,50.18,160.1,611.6,59.96,12.825,24.48,15.2143,14.065,75.04,104.9,10.37,97.8099,125.0,56.19,124.9,75.061,33.18,29.94,62.84,358.3,27.875,21.13,51.2,42.82,494.25,38.8056,3.5,71.46,72.84,67.4,47.15,20.83,190.0,14.374,4.3965,249.3,40.755,17.2,98.34,22.925,89.9,27.57,11.1817,106.75
2019-06-18,136.55,20.8068,7.2014,14.11,32.05,88.12,36.32,50.22,162.95,632.4,59.96,13.43,25.24,15.6979,14.495,77.44,104.95,10.51,100.0826,125.46,54.73,129.0,77.0501,34.395,30.53,63.94,368.8,28.0875,21.57,51.2,43.51,514.2,39.2414,3.5,72.84,74.1,67.4,48.19,21.36,190.0,15.282,4.4435,252.9,41.495,17.265,101.9,23.12,91.6,28.38,11.655,110.0
2019-06-19,136.8,20.6525,7.1374,14.0,32.5,89.18,36.29,50.72,162.35,628.8,59.96,13.5,26.09,15.7574,14.815,77.26,104.65,10.75,99.8347,123.0,54.58,131.7,77.4579,34.59,30.45,63.4,366.0,28.5125,22.05,51.2,43.84,508.2,38.8056,3.5,72.5,74.3,67.4,48.315,21.37,190.0,15.308,4.464,254.2,42.225,17.205,101.5,23.18,92.68,28.26,11.5259,111.6
2019-06-20,133.85,20.6815,7.2305,13.975,32.3,89.62,35.8,49.46,163.75,634.0,59.96,13.445,26.4,16.2856,15.17,78.3,103.25,10.435,99.7934,123.46,54.85,132.45,77.9055,34.365,30.05,63.8,370.0,28.4625,21.725,51.2,44.29,513.0,38.8705,3.5,71.86,74.88,67.4,48.69,21.52,190.0,15.3,4.5445,255.6,41.42,16.79,103.0,23.115,92.68,28.42,11.1339,112.6
2019-06-21,134.15,20.749,7.1898,13.925,32.11,89.74,36.24,47.96,162.8,630.0,59.96,13.5,26.6,16.4418,14.98,78.9,101.55,10.37,101.1157,122.78,56.15,131.85,77.259,34.02,29.76,64.42,368.3,28.3,22.05,51.2,43.94,516.2,38.3884,3.5,71.94,74.8,67.4,49.115,21.68,190.0,15.25,4.525,255.3,41.05,17.0,103.2,23.255,91.04,27.72,10.8949,111.2
2019-06-24,129.25,20.8743,7.2508,13.915,31.92,89.44,36.76,47.35,163.5,630.0,59.96,13.435,26.71,16.1889,14.985,78.28,101.7,10.335,100.7851,123.26,55.59,131.45,76.702,34.175,29.39,64.2,371.25,28.325,21.565,51.2,43.33,518.0,39.2878,3.5,71.84,75.2,67.4,49.0,21.39,190.0,14.948,4.42,255.4,40.76,17.035,103.7,23.3,91.7,27.78,10.5985,110.4
2019-06-25,129.2,20.8261,7.2043,13.88,31.8,89.18,37.14,45.48,163.0,628.0,59.96,13.365,26.68,16.1814,14.875,78.06,102.5,10.22,100.7438,125.18,54.46,131.55,76.6324,33.9,29.24,63.82,371.7,27.5625,21.425,51.2,43.19,510.6,39.1302,3.5,71.8,75.28,67.4,48.945,21.1,190.0,14.986,4.362,254.1,40.46,16.44,112.45,23.12,92.06,28.1,10.5268,109.8
2019-06-26,126.3,20.6718,7.1113,13.875,31.97,89.3,37.12,45.22,162.25,626.0,59.96,13.25,28.26,16.6576,15.15,78.64,102.2,10.37,99.7521,125.54,54.5,130.8,75.5085,33.895,29.0,63.3,367.6,27.75,21.765,51.2,43.04,510.2,39.4454,3.5,70.9,74.7,67.4,49.52,21.31,190.0,15.71,4.394,250.0,41.165,16.675,109.35,23.155,90.38,27.9,10.3738,109.15
2019-06-27,127.25,20.4983,6.9223,13.83,32.03,90.06,37.27,45.11,161.4,627.4,59.96,13.15,28.82,16.5981,15.39,78.98,101.9,10.49,100.6198,123.88,54.45,128.35,75.2698,33.96,28.82,63.58,368.35,27.6875,21.99,51.2,42.99,515.6,38.2122,3.5,71.44,74.7,67.4,49.125,21.56,190.0,15.758,4.3505,248.0,41.445,16.915,108.7,23.0,89.74,27.8,10.4694,113.6
2019-06-28,131.75,20.6525,7.0386,13.865,32.57,91.1,37.75,46.43,162.05,634.2,59.96,13.34,28.6,16.8138,15.6,79.76,102.8,10.545,101.6942,124.68,55.29,128.85,75.4986,34.275,29.48,64.3,374.3,27.8875,22.22,51.2,42.94,520.1,37.832,3.5,73.52,74.5,67.4,49.275,21.67,190.0,15.736,4.3815,250.5,41.765,16.98,109.35,23.1,90.06,28.06,10.5985,114.75
2019-07-01,132.6,20.7875,7.1258,13.855,32.78,91.98,38.16,46.68,162.85,634.8,59.96,13.44,27.77,17.2304,16.24,80.74,102.85,10.785,101.3636,124.3,54.87,129.15,76.4136,34.835,29.88,64.98,374.6,28.025,22.23,51.2,43.15,525.1,38.2864,3.5,75.06,74.24,67.4,49.775,21.66,190.0,15.94,4.425,249.3,42.085,17.02,111.6,23.24,90.46,28.67,10.522,113.6
2019-07-02,133.25,21.2214,7.1927,13.845,32.54,90.18,38.07,46.33,161.4,640.0,59.96,13.67,27.18,16.5906,16.11,80.34,103.45,10.75,101.6116,123.96,54.27,130.05,76.6722,34.14,29.72,65.1,377.5,27.5125,22.14,51.2,42.75,526.6,38.7314,3.5,74.9,74.9,67.4,49.59,21.77,190.0,15.598,4.443,254.0,41.865,17.365,110.0,23.51,90.48,28.9,10.6033,114.15
2019-07-03,129.6,21.5299,7.2508,13.84,32.78,90.3,38.56,46.74,165.0,644.8,59.96,13.895,26.18,16.5981,16.0,80.68,105.2,10.925,102.1901,125.64,54.44,131.45,77.8159,34.56,30.15,65.8,380.0,27.8625,22.335,51.2,43.45,526.7,38.5924,3.5,76.48,75.64,67.4,49.115,22.01,190.0,15.46,4.4915,256.9,42.57,17.2,111.6,23.68,92.38,29.28,10.8471,114.7
2019-07-04,130.1,21.4624,7.2363,13.985,32.94,91.2,38.79,46.9,163.55,640.6,59.96,13.83,26.74,16.4418,16.115,81.0,104.2,11.12,101.4463,125.38,54.47,131.2,77.5474,34.545,30.85,65.22,381.35,27.8,22.415,51.2,43.6,527.1,38.7407,3.5,77.0,75.68,67.4,49.455,22.03,190.0,15.608,4.4975,255.3,43.045,17.14,113.8,23.73,92.02,28.71,10.6941,114.4
2019-07-05,131.15,21.3853,7.2421,13.96,32.8,89.56,38.69,47.85,161.5,637.2,59.96,13.765,26.89,16.4641,15.72,77.7,104.3,11.13,101.2397,124.58,54.67,130.75,77.3783,34.05,30.98,63.98,380.8,27.575,22.81,51.2,43.65,522.2,38.3327,3.5,76.52,74.94,67.4,49.415,22.05,190.0,15.214,4.459,252.7,43.405,17.445,115.0,23.79,91.24,28.2,10.6033,114.2
2019-07-08,130.9,21.4046,7.2537,13.915,32.63,88.52,38.11,47.43,161.65,640.4,59.96,13.8,26.84,16.6353,15.645,78.02,99.94,10.975,101.4463,123.92,53.63,129.65,76.5528,33.97,29.63,63.94,383.0,27.7375,22.555,51.2,43.24,523.7,38.7314,3.5,77.0,75.24,67.4,49.7,22.13,190.0,15.406,4.457,254.6,42.97,17.54,113.8,23.795,90.8,28.07,10.5985,114.65
2019-07-09,132.2,21.6264,7.2595,13.855,32.2,86.98,38.12,47.56,162.45,642.8,59.96,13.925,25.71,16.2484,15.52,76.94,101.75,10.935,101.157,124.1,52.39,128.95,77.07,33.385,29.84,62.92,383.0,27.125,22.25,51.2,43.21,522.1,38.8427,3.5,76.92,75.12,67.4,49.51,21.62,190.0,14.558,4.4325,253.7,42.575,17.5,113.7,23.745,90.84,27.95,10.6224,115.2
2019-07-10,129.55,21.6456,7.2537,13.73,32.13,87.34,38.06,47.22,158.25,641.0,59.96,13.83,25.5,16.5906,15.71,77.02,101.7,10.97,101.6942,125.84,51.9,128.7,76.1351,33.69,29.5,62.58,381.0,27.0625,22.475,51.2,43.35,516.8,38.342,3.5,77.6,75.1,67.4,49.76,21.43,190.0,14.65,4.4435,253.8,42.695,17.805,114.15,23.705,90.34,27.94,10.6319,116.0
2019-07-11,129.75,21.7131,7.2334,13.51,31.77,86.72,38.17,47.62,157.25,642.8,59.96,13.82,24.66,16.7989,15.66,76.54,101.55,10.97,100.7438,125.98,51.52,127.7,74.693,33.3,29.38,62.4,383.1,27.0875,22.485,51.2,43.46,517.7,39.0931,3.5,76.98,75.74,67.4,49.86,21.62,190.0,14.422,4.465,251.4,42.57,17.75,113.65,23.575,89.72,28.06,10.6415,116.3
2019-07-12,129.5,21.7806,7.2595,13.405,31.71,88.1,40.24,48.06,157.3,645.4,59.96,13.885,25.02,16.851,15.825,76.96,101.3,10.995,101.6529,127.68,52.01,129.3,73.1016,33.69,29.64,62.96,384.0,27.5375,22.73,51.2,43.76,522.2,39.4083,3.5,77.78,75.84,67.4,49.87,22.03,190.0,14.782,4.48,251.5,42.53,17.93,113.2,23.655,91.32,27.86,10.5794,118.0
2019-07-15,129.05,21.771,7.2363,13.305,32.01,89.66,39.94,48.27,157.3,632.2,59.96,13.87,25.27,16.7766,15.735,77.02,102.7,11.01,101.7769,129.2,52.41,128.75,73.3901,33.885,29.72,63.28,380.05,27.8875,22.815,51.2,43.82,519.9,34.9019,3.5,78.02,75.86,67.4,50.09,22.23,190.0,15.01,4.5265,250.5,42.84,17.9,113.85,23.685,91.8,27.86,10.6128,117.95
2019-07-16,127.0,21.7806,7.2421,13.33,32.9,90.98,39.85,48.28,157.05,634.0,59.96,13.765,25.86,16.851,15.885,77.98,102.5,11.12,101.6942,131.14,52.59,130.2,73.9172,34.67,29.34,63.68,385.3,27.5,23.1,51.2,44.42,530.6,35.0224,3.5,79.24,75.68,67.4,49.965,22.32,190.0,15.606,4.5875,251.3,43.205,18.0,114.6,23.88,94.3,27.67,10.5698,118.25
2019-07-17,127.45,21.877,7.2537,13.305,32.84,89.56,39.46,47.66,157.05,645.0,59.96,13.8,25.28,16.4418,15.91,77.18,101.8,10.965,101.2397,131.96,52.18,129.55,73.8476,34.37,29.31,64.02,382.7,26.4125,22.825,51.2,44.11,524.6,35.0502,3.5,77.34,75.5,67.4,48.59,22.09,190.0,15.094,4.532,251.6,42.52,17.78,113.35,23.795,93.52,27.62,10.4694,116.55
2019-07-18,126.7,21.9831,7.2712,13.26,32.76,88.38,39.21,47.27,157.0,639.8,59.96,13.825,24.95,16.2856,15.955,76.1,101.5,10.79,101.1157,132.1,51.38,129.95,73.5989,34.15,29.06,63.56,382.85,26.4375,22.715,51.2,44.51,519.6,34.6701,3.5,76.34,75.74,67.4,48.03,21.93,190.0,14.702,4.546,250.6,42.37,17.75,112.25,23.635,93.14,27.08,10.6319,118.8
2019-07-19,128.0,22.0795,7.2421,13.225,32.84,89.5,39.45,44.2,157.25,640.8,59.96,13.75,26.0,16.5534,16.315,76.3,101.65,10.79,100.7438,131.5,51.06,133.3,74.1658,34.14,29.0,63.94,382.3,26.4125,22.37,51.2,44.72,522.7,34.9946,3.5,77.0,75.3,67.4,48.2,21.9,190.0,14.844,4.585,248.0,41.995,17.775,112.95,23.58,93.0,27.18,10.565,119.1
2019-07-22,126.0,22.1277,7.2363,13.155,32.66,90.68,40.29,44.45,157.6,644.2,59.96,13.82,26.83,16.9775,16.665,76.5,101.4,10.81,101.6529,130.76,51.29,133.25,75.0013,34.165,28.77,64.02,384.8,26.6625,22.33,51.2,44.64,527.2,34.6608,3.5,77.26,75.4,67.4,48.195,21.91,190.0,15.214,4.5815,250.3,41.995,17.74,112.2,23.525,92.98,26.96,10.5172,119.05
2019-07-23,128.55,21.9542,7.1752,13.22,32.85,94.94,41.2,44.0,160.3,643.0,59.96,13.965,28.5,17.29,16.995,77.9,102.2,11.02,102.8512,132.62,52.59,136.45,75.4488,34.635,29.44,64.78,383.3,27.15,23.03,51.2,45.03,524.0,34.6237,3.5,78.36,75.52,67.4,48.86,22.72,190.0,15.892,4.605,250.3,42.925,17.85,112.9,23.675,93.3,26.93,10.4742,119.3
2019-07-24,128.55,21.6456,7.2159,13.155,33.0,95.54,41.07,44.23,158.4,643.8,59.96,14.035,29.26,17.7735,17.6,77.54,101.8,11.04,102.6446,131.96,53.17,135.95,75.3195,35.165,29.41,64.84,380.3,27.5,23.165,51.2,45.31,519.5,35.2264,3.5,77.94,75.32,67.4,48.45,23.06,190.0,15.678,4.633,247.1,42.93,17.64,114.15,23.54,92.8,28.19,10.5363,119.15
2019-07-25,126.5,21.7903,7.181,13.39,33.34,93.68,40.96,45.3,157.4,641.2,59.96,13.95,28.68,18.6217,17.08,79.0,103.25,11.05,101.405,130.5,52.29,132.95,74.9913,35.28,29.35,64.4,376.15,26.8,22.99,51.2,45.27,508.9,35.6622,3.5,73.74,77.2,67.4,47.92,23.05,190.0,15.406,4.9485,248.0,42.99,18.02,113.0,23.54,91.5,27.29,10.4933,119.0
2019-07-26,124.5,22.1566,7.6142,13.52,33.43,93.0,41.33,45.74,158.75,645.6,59.96,14.05,28.85,18.8969,17.41,79.24,105.6,11.0,102.438,131.0,52.42,135.0,75.5384,36.6,28.48,65.12,385.6,26.0875,23.08,51.2,44.89,473.25,36.4504,3.5,73.78,78.4,67.4,48.03,22.5,190.0,15.18,5.054,249.1,42.935,17.925,114.15,23.465,91.96,27.81,10.7897,119.1
2019-07-29,125.9,22.3109,7.4252,13.615,33.21,92.56,41.13,46.3,158.35,642.6,59.96,14.315,29.1,18.7407,17.1,79.26,105.8,10.955,102.686,130.08,51.89,132.55,76.6821,36.255,28.79,64.92,378.75,25.6125,22.905,51.2,45.04,479.1,36.4875,3.5,74.98,78.74,67.4,48.06,22.09,190.0,15.066,5.026,251.1,42.655,17.99,112.7,23.5,92.2,27.74,10.7801,119.35
2019-07-30,125.25,21.7903,7.2683,13.46,32.41,91.52,40.26,45.06,157.6,632.2,59.96,14.04,28.81,18.4729,16.695,77.38,103.25,10.645,103.4711,127.72,50.86,131.1,75.1704,34.965,28.32,63.26,374.5,25.0,22.055,51.2,44.41,471.35,36.1537,3.5,73.5,78.22,67.4,47.235,21.34,190.0,14.626,4.91,247.4,41.52,17.47,115.6,23.0,90.0,27.4,10.5602,118.55
2019-07-31,121.0,22.0313,7.3206,13.425,32.38,92.86,40.3,44.71,159.05,636.6,59.96,13.92,28.4,18.7109,16.715,78.08,103.65,10.78,103.3058,128.06,50.54,129.85,75.051,34.755,27.84,63.86,375.3,25.1125,22.205,51.2,44.29,469.5,36.2,3.5,73.06,78.4,67.4,47.035,21.36,190.0,14.518,4.8845,242.0,42.18,17.405,115.25,22.9,93.24,27.6,10.7228,122.65
2019-08-01,122.5,21.4721,7.2741,13.52,32.92,94.74,40.0,44.51,162.25,644.6,59.96,13.85,28.11,18.2199,16.92,78.74,104.9,10.87,104.3388,129.42,50.31,130.55,75.0808,34.88,27.93,65.5,379.1,24.985,23.5,51.2,44.1,469.45,36.2279,3.5,74.0,79.14,67.4,46.55,21.15,190.0,14.302,4.955,245.2,42.845,17.35,116.45,23.165,94.16,27.89,10.675,127.7
2019-08-02,123.3,21.4142,7.024,13.4,32.35,90.36,38.3,43.45,156.05,622.0,59.96,13.665,26.2,17.2156,15.81,74.42,101.6,10.34,100.2893,123.34,49.175,126.65,73.8177,33.285,27.82,63.5,358.4,24.345,22.42,51.2,42.87,450.9,35.9682,3.5,70.24,77.04,67.4,44.73,20.36,190.0,13.352,4.817,237.6,41.15,17.055,112.0,22.3,91.28,26.95,10.5029,123.15
2019-08-05,123.15,20.8357,6.9717,13.28,31.39,88.46,37.18,42.44,153.5,603.2,59.96,13.35,25.43,16.6501,15.13,72.74,99.16,10.26,99.7934,120.7,49.765,123.65,71.9579,32.26,27.13,61.94,343.25,23.81,22.4,51.2,42.1,442.35,35.2171,3.5,68.56,76.22,67.4,44.135,19.9,190.0,12.76,4.764,230.3,40.415,16.37,107.65,21.82,89.2,25.78,10.1061,120.5
2019-08-06,122.55,20.9418,7.2479,13.27,31.82,88.02,36.99,41.72,152.35,600.8,59.96,13.26,25.78,16.1294,15.02,72.8,98.96,10.215,99.5868,119.92,50.61,121.65,71.8485,32.59,27.22,61.5,350.45,23.88,22.305,51.2,41.07,446.7,35.0039,3.5,67.98,75.94,67.4,43.545,19.955,190.0,12.5,4.752,228.6,40.27,16.115,108.75,21.615,90.0,25.62,10.0965,121.1
2019-08-07,123.3,21.0093,7.2595,13.285,31.75,87.86,37.38,41.51,154.4,611.2,59.96,13.325,26.29,15.921,15.09,72.96,99.7,10.11,100.0826,122.0,50.98,122.9,72.296,32.685,27.34,61.84,357.65,23.885,22.1,51.2,41.58,447.0,35.5231,3.5,68.66,76.14,67.4,43.18,19.795,190.0,12.402,4.6955,233.0,39.955,15.93,109.3,21.425,91.4,25.89,10.1061,125.0
2019-08-08,124.15,21.2889,7.3758,13.335,32.29,90.9,38.15,42.21,156.65,623.8,59.96,13.43,26.86,16.4195,15.705,74.3,100.6,10.33,102.8099,127.16,51.65,127.55,74.2056,33.495,27.31,62.7,368.25,24.185,22.765,51.2,42.8,456.1,35.8384,3.5,69.84,77.94,67.4,43.91,20.22,190.0,12.984,4.8235,238.0,40.745,15.945,112.0,21.86,93.88,26.42,10.2543,128.15
2019-08-09,123.15,21.125,7.2683,13.21,32.0,89.18,37.99,42.34,156.05,618.2,59.96,13.28,26.08,16.2038,15.7,72.94,100.85,10.175,101.2397,125.12,50.91,126.65,73.3503,32.805,27.2,62.38,364.35,23.65,22.275,51.2,42.35,454.6,35.3191,3.5,68.72,77.66,67.4,43.49,19.83,190.0,12.042,4.788,232.7,40.205,15.73,109.25,21.655,94.0,25.97,10.0774,129.35
2019-08-12,122.85,21.0575,7.3293,13.255,31.66,88.44,38.35,42.0,156.7,615.4,59.96,13.305,26.02,15.9285,15.72,73.06,100.15,9.99,101.9421,125.2,50.13,127.15,73.4199,32.75,26.97,62.26,356.55,23.75,21.79,51.2,42.79,448.8,35.3562,3.5,68.2,77.78,67.4,43.23,19.885,190.0,11.83,4.738,234.5,39.665,15.7,109.25,21.6,94.0,25.68,10.0392,128.5
2019-08-13,122.5,21.2985,7.3787,13.46,32.04,89.6,38.5,42.12,155.8,615.8,59.96,13.48,26.5,16.4716,16.19,74.3,99.96,10.13,103.3058,126.58,50.58,127.9,74.9913,32.88,26.85,62.36,359.55,23.86,22.38,51.2,43.1,439.95,35.245,3.5,68.38,77.86,67.4,44.22,19.835,190.0,12.476,4.776,233.5,40.37,15.585,108.7,21.625,94.96,26.01,10.0822,131.1
2019-08-14,120.5,20.8357,7.2857,13.265,31.61,87.2,37.32,41.48,154.55,602.8,59.96,13.32,25.05,15.4226,15.475,72.12,98.96,9.932,100.4132,121.84,48.74,124.0,75.0212,31.91,26.84,60.88,348.15,23.325,21.465,51.2,42.0,428.45,34.9112,3.5,66.14,78.8,67.4,43.64,19.255,190.0,11.5,4.6155,230.1,39.32,15.385,105.3,21.305,92.92,25.21,9.9866,128.25
2019-08-15,119.4,21.0575,7.2857,13.27,31.33,86.02,37.2,41.47,156.85,605.6,59.96,13.33,24.25,15.1845,15.53,71.5,99.66,9.91,100.4132,122.4,47.805,125.3,74.4244,31.435,26.66,60.64,345.7,23.1,21.375,51.2,42.03,427.6,34.5495,3.5,65.3,78.76,67.4,43.3,18.885,190.0,11.442,4.5665,230.3,39.6,15.14,103.55,21.24,93.48,25.0,9.8527,126.75
2019-08-16,120.35,21.1443,7.4049,13.46,31.98,87.02,37.88,42.31,159.1,605.8,59.96,13.465,24.62,15.6979,15.81,72.64,99.98,10.23,101.8182,123.02,48.345,126.3,75.5781,31.905,27.09,61.36,348.45,23.21,22.07,51.2,42.42,432.3,35.5046,3.5,65.98,80.1,67.4,43.235,19.005,190.0,11.778,4.621,233.3,40.61,15.435,105.3,21.525,95.48,25.5,10.0774,127.25
2019-08-19,122.2,21.2503,7.463,13.595,32.53,89.44,38.57,42.69,158.1,613.2,59.96,13.63,24.32,16.2782,16.285,73.06,102.3,10.28,102.0248,124.78,49.195,126.95,76.8214,32.345,27.48,62.22,356.85,23.375,22.38,51.2,42.94,437.95,35.6251,3.5,67.34,80.54,67.4,44.15,19.365,190.0,12.204,4.7015,237.6,40.795,15.565,106.45,21.72,97.46,25.65,10.3116,128.55
2019-08-20,121.6,20.9129,7.4194,13.5,32.28,88.32,38.5,41.88,158.3,610.6,59.96,13.49,24.0,16.0401,16.285,72.96,100.85,10.13,101.405,126.2,48.75,126.5,76.6423,32.015,27.04,61.9,355.7,22.995,22.105,51.2,42.7,434.8,35.7642,3.5,67.26,79.94,67.4,43.665,19.095,190.0,11.942,4.613,236.4,40.53,15.46,105.2,21.485,97.22,25.75,10.0009,129.05
2019-08-21,123.35,21.0479,7.4892,13.525,33.0,90.0,39.05,42.86,165.95,628.4,59.96,13.55,24.45,16.0996,16.47,74.36,102.75,10.17,103.2645,128.0,50.57,130.1,77.5076,32.13,27.47,62.82,369.1,23.215,22.12,51.2,42.73,439.05,36.6173,3.5,69.5,80.6,67.4,44.385,19.175,190.0,12.14,4.656,241.1,40.605,15.62,109.4,21.58,98.52,26.47,10.087,131.25
2019-08-22,122.35,20.8261,7.4456,13.47,32.82,90.2,38.69,43.39,163.15,618.0,59.96,13.445,24.59,16.2782,16.36,74.16,102.15,10.255,102.6446,124.42,51.16,128.4,76.6026,32.06,27.41,62.66,361.1,23.3,22.58,51.2,42.58,430.8,36.0517,3.5,68.14,79.68,67.4,44.395,19.235,190.0,12.488,4.581,239.0,40.94,15.64,106.9,21.58,97.12,25.52,9.977,130.5
2019-08-23,122.0,20.7875,7.3874,13.4,32.58,88.62,38.23,42.91,162.45,613.8,59.96,13.42,23.65,15.7351,15.6,73.3,101.3,10.085,101.0331,122.62,50.47,129.2,76.3141,31.685,27.38,61.98,355.5,22.93,22.335,51.2,41.88,426.0,35.5602,3.5,67.06,78.86,67.4,43.58,18.895,190.0,12.208,4.51,236.1,40.065,15.39,106.1,21.25,95.54,25.42,9.9579,130.95
2019-08-26,122.8,20.7779,7.3642,13.435,32.82,88.58,38.55,42.86,164.25,609.0,59.96,13.5,23.64,15.6607,15.77,73.8,102.1,10.14,102.2314,122.84,50.83,128.0,76.5329,31.68,27.42,62.52,353.6,23.005,22.54,51.2,42.29,425.05,35.551,3.5,67.32,79.7,67.4,43.84,19.175,190.0,12.402,4.509,238.6,40.55,15.46,106.95,21.295,96.8,25.59,9.9913,131.5
2019-08-27,123.55,20.7875,7.3584,13.52,32.72,88.74,38.51,43.1,166.0,618.0,59.96,13.66,24.04,16.5385,15.78,73.62,101.55,10.08,102.2314,122.56,51.66,128.25,77.4479,31.8,27.74,62.6,359.85,23.1,22.425,51.2,42.14,430.05,35.7364,3.5,67.38,80.6,67.4,43.965,19.69,190.0,12.412,4.468,244.1,40.325,15.395,107.45,21.255,97.82,25.7,10.1156,132.85
2019-08-28,123.7,20.8454,7.3206,13.58,32.6,88.46,38.27,43.08,166.65,614.4,59.96,13.65,24.02,16.5609,15.62,73.26,102.25,10.1,102.314,121.6,51.53,127.0,77.0601,31.36,27.58,62.26,355.85,22.93,22.405,51.2,42.19,429.7,35.1522,3.5,66.74,80.54,67.4,44.315,19.615,190.0,12.39,4.4,246.3,40.2,15.34,106.4,20.78,97.18,25.23,10.1682,133.0
2019-08-29,122.0,20.7779,7.4252,13.715,34.8,90.5,38.8,43.47,171.8,613.2,59.96,13.795,24.25,16.7097,16.12,74.72,102.2,10.27,104.2562,125.28,51.81,131.0,77.5971,31.94,27.47,63.52,361.35,23.49,22.855,51.2,42.72,435.35,35.4304,3.5,67.82,81.44,67.4,45.0,19.965,190.0,12.868,4.467,249.3,40.825,15.4,107.55,20.88,98.42,25.29,10.3308,134.25
2019-08-30,119.1,20.9707,7.3933,13.8,34.55,91.72,39.26,43.62,173.7,621.0,59.96,13.825,24.84,16.7692,16.125,76.16,103.1,10.39,104.6694,125.34,52.16,132.15,77.6966,32.82,27.76,64.22,362.4,23.9,23.055,51.2,42.94,440.4,36.0424,3.5,68.88,81.46,67.4,45.39,20.33,190.0,13.092,4.5025,248.6,41.035,15.5,109.15,20.87,99.5,25.63,10.5794,134.25
2019-09-02,119.8,21.1346,7.3555,13.83,33.99,91.0,39.41,43.42,177.2,624.2,59.96,13.865,24.64,16.6353,16.055,75.64,104.05,10.355,105.2893,126.0,52.0,131.9,79.0989,32.615,27.97,64.34,362.9,23.675,23.05,51.2,43.24,440.85,35.8384,3.5,68.18,81.56,67.4,45.28,20.23,190.0,12.878,4.4835,251.2,41.045,15.605,108.25,20.99,99.84,25.52,10.608,133.45
2019-09-03,117.5,21.2118,7.3438,13.82,33.66,89.7,39.43,43.45,177.25,622.8,59.96,13.84,24.99,16.4865,15.835,74.52,104.3,10.295,103.595,124.62,52.43,129.9,80.6107,32.465,27.49,64.14,355.65,23.77,22.975,51.2,43.0,433.4,35.5417,3.5,67.68,81.78,67.4,44.775,20.22,190.0,12.696,4.422,252.9,40.845,15.56,108.25,20.81,99.98,25.6,10.6176,133.85
