,CAP FP Equity,DSY FP Equity,PUB FP Equity,RI FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,ACA FP Equity,AI FP Equity,RMS FP Equity,STM FP Equity,SU FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,CS FP Equity,DG FP Equity,TEP FP Equity,TTE FP Equity,HO FP Equity,KER FP Equity,CA FP Equity,ERF FP Equity,GLE FP Equity,AIR FP Equity,URW NA Equity,VIE FP Equity,LR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,SGO FP Equity,VIV FP Equity,WLN FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,OR FP Equity,ORA FP Equity
2015-09-10,13632.8892,15961.3869,14023.2319,23970.2247,23505.3311,11829.9576,37211.1535,30820.5287,36417.9658,33634.4147,5762.669,32605.9226,22111.1556,27920.1298,116131.5337,55073.4875,35297.3843,3758.1511,96441.4682,12866.0759,18158.9662,20418.7166,4466.0665,34440.6377,44505.3645,22435.5637,11276.963,13537.0949,8867.0315,35308.4177,69275.4953,23697.6691,29275.0818,2875.34,75828.2461,15726.3801,10611.8792,81634.41,37759.8628
2015-09-11,13429.7216,15887.1002,13771.9832,23792.3923,23191.9267,11461.7493,37186.8006,30424.7171,36091.1158,33032.6691,5642.4236,32494.2786,21892.3211,27890.9377,115527.7757,54364.4393,34722.6643,3693.5132,95825.8073,12914.4842,18007.431,19850.0941,4432.4181,34150.4076,43772.7983,21981.8219,11158.8796,13395.6666,8865.4816,34921.9965,68839.3301,23422.2149,28748.527,2823.229,75269.378,15500.6515,10483.644,81326.5668,36541.3754
2015-09-14,13440.0522,15884.5386,13629.6831,23545.5502,22943.3646,11417.8345,36845.8607,29527.5442,35987.9001,33074.8969,5598.698,32223.9827,21638.0,27878.4269,115015.894,53814.3157,34315.571,3727.8342,96006.884,12765.05,17963.2332,19728.2465,4406.6357,33569.9474,42937.8304,21873.3184,11262.9054,13192.8636,8750.7883,34777.9072,68004.3853,23178.3231,28714.3351,2798.8226,75040.7501,15297.3092,10173.881,80570.9518,36514.8866
2015-09-15,13632.8892,16176.562,13691.9394,23619.8682,23224.3479,11451.6151,36651.0379,29896.9683,36245.9395,33074.8969,5730.7858,32688.1866,21942.5939,28512.3118,115488.4002,54767.8633,34722.6643,3718.1099,98952.3989,12925.0078,18133.7103,19923.9412,4458.6494,33884.3633,43371.0685,21745.087,11355.6852,13363.645,8823.634,35282.2196,68648.1767,23574.2885,28864.7793,2809.3767,76158.4864,15489.4583,10393.7128,82138.1533,36620.842
2015-09-16,13875.6573,16207.3014,13767.4967,24227.6837,23429.6818,11569.8471,37381.6234,29976.1307,36469.5737,34325.8944,5808.2165,33287.5386,22483.7657,28895.979,117535.9273,54890.113,35129.7576,3734.6984,101716.837,12996.5678,19150.2588,20359.639,4444.8811,34017.3855,43867.323,21883.1823,11501.8837,13465.0465,8836.0333,36028.864,68860.0538,23941.5608,29322.9504,2829.1657,79029.0364,15780.4803,10515.2864,84293.0555,37693.6406
2015-09-17,14015.1198,16309.7657,13740.8551,24578.0402,23332.4184,11380.6759,37661.6812,29791.4186,36314.75,34595.0964,5809.1274,32529.5346,22847.5041,29300.4977,117102.7965,55281.312,35465.0109,3768.4474,101378.8271,13158.6303,19573.2946,20152.8672,4462.474,34013.3545,44363.5775,22036.0736,11631.2131,13454.3727,8820.5342,36336.691,69358.5881,24013.2937,29534.94,2837.741,79054.4395,15879.3532,10350.4126,84237.084,37892.307
2015-09-18,13772.3517,16258.5335,13427.3501,24251.5716,22964.9787,11198.2608,36456.2151,29039.3766,35540.6317,33930.0091,5691.6149,31060.7928,21883.4495,29025.2582,115344.0233,52665.1685,34812.4643,3724.9741,98445.3841,13002.8819,19251.2823,19776.2471,4417.3444,32598.4828,42866.9369,21996.6178,11487.8262,13180.8556,8787.9861,35779.9825,66030.8715,23442.3001,29343.4656,2849.6143,76539.5329,15689.0696,9872.445,82138.1533,37018.1748
2015-09-21,13965.1888,16473.7087,13640.8003,24593.9655,23721.4721,11262.4439,36736.2729,29276.8635,36245.9395,34257.2743,5638.7798,31466.2402,21188.5021,29037.7691,117378.4252,53643.1661,35339.2909,3781.6038,98554.0301,13354.368,19333.3639,20119.636,4490.0107,33074.1377,43323.8062,22401.0399,11496.2607,13278.2543,8738.389,36736.2112,66915.7699,23674.7146,29391.3342,2925.4721,77301.6258,15502.517,9672.598,84069.1695,37441.9965
2015-09-22,13500.3138,16422.4765,13213.8999,24023.309,23083.8562,10828.3635,35579.5126,28326.9157,35110.566,33560.5161,5404.6657,30232.0187,19680.3184,28412.2247,112207.1069,51894.9955,34435.3043,3710.1017,95994.8123,13101.8032,18512.5483,19506.7052,4346.208,31747.9474,41827.1656,21804.2707,11246.0364,12879.3196,8574.0986,35714.4874,64647.4387,22745.0566,28550.2141,2902.385,74888.3315,14946.5904,9099.703,81466.4955,36157.287
2015-09-23,13567.4624,16407.1069,13338.4125,24126.8235,23127.0844,10806.4061,35396.8662,27588.0674,35110.566,33396.8836,5432.9051,30226.1427,19221.9489,28395.5435,112482.7355,52041.6951,34399.3843,3763.8712,98083.2306,13213.3527,18424.1528,19469.7817,4301.8433,31159.4252,41976.8296,22193.8969,11268.5284,12849.9666,8518.3019,36107.4581,63750.077,22506.9035,28734.8502,2902.385,74989.9439,15088.3703,8778.2823,81410.524,36329.4646
2015-09-24,13316.0855,16302.0809,13007.1201,23755.2332,22683.9954,10667.9058,34763.6921,27297.8056,34594.4871,32626.2269,5248.8933,29374.1228,18875.9538,27503.1002,110776.463,51442.6716,33417.5711,3705.5255,95620.587,12786.0971,17559.1394,18808.8504,4206.9947,31159.4252,40858.2877,22277.7405,11130.7645,12616.4764,8437.7066,35229.8235,63463.4197,21574.3763,28078.3662,2889.1923,73186.324,14786.1552,8521.8119,80542.966,35826.1764
2015-09-25,13717.2554,16978.3457,13398.4454,24150.7114,23548.5593,10860.455,35506.454,27706.8109,35764.2659,33708.3133,5432.9051,29949.9708,19287.0078,28349.6703,114202.1332,53105.2674,34549.051,3881.1347,97503.785,13259.6562,18645.1416,19399.627,4304.9029,32009.9606,42662.1335,22913.9655,11535.6218,12864.6431,8614.3962,36271.1959,65494.9471,22326.1367,28803.234,2961.7519,76793.5638,15144.3361,8386.9152,85020.6848,37441.9965
2015-09-28,13517.5314,16760.6089,13171.6546,23810.9718,23008.2069,10689.8631,34459.2815,26756.8631,34972.9449,32964.049,5210.6334,29074.4468,18388.012,28153.6664,110828.9637,52017.2451,34135.971,3827.3651,93592.5276,13049.1855,17641.221,18735.0033,4224.5876,30711.9872,41346.6652,22489.8155,11307.8896,12628.4845,8416.0078,35701.3884,62964.8854,21912.9554,28201.457,2988.1373,74761.316,14778.6931,7694.112,83817.2979,36329.4646
2015-09-29,13350.5207,16445.531,13147.1968,23434.0731,22802.873,10630.7471,34507.9872,26664.5071,35437.4159,32842.6441,5286.2422,28771.8328,18547.702,27853.4051,109057.0653,51540.4713,33688.9522,3817.0688,94606.5573,12725.0606,17710.6746,18661.1562,4111.3812,31227.9518,41165.4929,22484.8835,11116.707,12435.0211,8474.9044,35485.2545,63438.493,21809.6601,27968.9523,2968.3483,73948.4169,14808.5415,7824.0126,83285.5688,35561.2878
2015-09-30,13708.6466,16906.6207,13558.533,23935.7199,23537.7523,10718.5766,35165.5141,27060.3187,36349.1553,34310.059,5539.4863,29385.8748,18926.2266,28066.0902,111419.5965,52897.443,34006.7725,3875.4145,97057.1291,13084.9655,18436.7807,19525.167,4202.4052,32126.8589,41677.5015,22815.326,11487.8262,12657.8375,8557.0496,36952.3451,65382.7769,22214.2334,28898.9712,3021.1189,77327.0289,15189.1087,7759.0623,86783.7865,35812.9319
2015-10-01,13605.3411,16906.6207,13438.4673,24023.309,23170.3126,10759.1133,33972.2245,27073.5124,35953.4948,33739.9841,5465.6993,29012.7488,19177.5905,28503.9712,111052.0916,52652.9436,33862.8538,3883.4228,97479.6415,13080.7561,17982.1751,19307.3181,4261.3032,31953.527,42181.6331,22430.6318,11448.465,12515.0749,8623.6957,36605.221,64460.4884,21915.8247,28440.8001,3032.9923,76082.2771,15164.8569,7460.9571,85496.4424,34952.0441
2015-10-02,13496.8703,17029.5779,13547.4158,24365.7029,23170.3126,10836.8086,34167.0473,27218.6433,36349.1553,33871.9459,5498.4935,29006.8728,19068.1733,28841.7652,111537.723,52860.768,33850.8606,3853.1059,99592.2034,13179.6773,18272.6176,19580.5523,4285.7802,31945.4651,43071.7404,22726.5504,11476.5801,12581.7864,8670.193,36755.8598,64709.7555,22176.9324,28242.4872,2961.7519,75802.843,15274.9229,7952.2478,87063.6439,34938.7997
2015-10-05,13932.4753,17395.888,13869.8145,25230.9773,23948.4201,11105.3642,35311.6312,27838.7481,37398.5156,34837.906,5671.574,30220.2667,19428.9545,29684.1649,115002.7688,55018.6359,35242.074,3918.3158,103756.9682,13552.2105,19219.7125,20570.1031,4388.2779,33130.5713,44592.0121,23486.0749,11524.3758,12970.0473,8761.6376,38203.3019,67314.5974,23120.9368,28652.7897,2986.1584,79537.0984,15603.2554,8640.0548,89722.2895,36077.8205
2015-10-06,13844.6656,17506.0372,13952.0818,25570.717,23894.3849,11515.0698,35835.2175,28973.408,37656.5551,35545.2211,5780.888,30514.0667,20546.7847,29921.8718,114582.7633,55617.7277,34900.2673,3927.4681,107209.498,13626.0321,19440.7013,20747.3361,4320.2011,33303.9031,44867.7091,23486.0749,11504.6952,12998.0661,8812.7846,38353.9406,67401.8409,22889.749,29117.7992,2980.8813,80909.0649,15674.1454,8626.7317,89946.1754,36766.5307
2015-10-07,13667.3244,17162.7816,13960.9756,25260.1737,23204.3652,11433.9302,36395.333,29567.1254,37587.7446,35624.3982,5800.018,30684.4707,21939.6367,29717.5273,111957.7286,55593.2749,34786.3317,3825.0771,109611.7826,13147.8887,19844.7951,20795.3367,4226.8823,33755.3722,44821.8428,23086.5847,11541.2448,12717.8778,8792.1944,37587.6478,67364.4508,23362.7544,29254.5667,2925.4721,81798.1755,15948.3776,9246.2576,90086.1041,36448.6645
2015-10-08,13627.724,17193.1038,14285.5977,25541.5206,23301.6355,11453.3041,36663.2144,29567.1254,37639.3524,35814.4231,5876.5377,30337.7867,21732.6311,29609.0996,113007.7425,55562.4863,34674.771,3870.2664,109466.9212,13027.8263,20109.9817,20954.1079,4223.1569,33315.9961,44970.1108,23170.4283,11383.8003,12810.5799,8806.585,37869.2768,66616.6493,22767.587,29596.4854,2804.0997,82483.8577,16170.3751,9364.5004,90701.7904,36130.7982
2015-10-09,13128.4138,17039.1587,14430.1213,25737.9326,23215.1731,11460.9767,36955.4485,29936.5495,38000.6077,36020.2835,5941.2152,31290.3975,22105.2412,29609.0996,112923.2279,55434.3322,34153.3967,3791.9001,109249.6292,12956.2101,20482.5057,20998.4162,4211.6664,33775.683,45381.1312,23017.537,11226.3558,12658.4701,8774.385,37954.4204,67065.3302,22389.1158,29801.6367,2823.229,84211.4757,16041.6539,9925.7376,91793.2344,37203.5968
2015-10-12,12880.4805,17144.3546,14176.6492,25950.2699,23161.134,11215.8673,37125.9185,29672.6751,37897.3919,36437.2826,5812.7712,30949.5819,22755.8302,28107.7931,114432.7213,55727.7649,33805.5047,3809.6326,109008.1935,12661.32,20558.2733,20854.4144,4235.4135,33457.2346,44270.4318,23061.9248,11023.9272,12619.7755,8779.0423,38373.5892,67265.1458,22129.2698,29623.8389,2840.3795,84592.5231,16129.3336,9597.6553,92714.962,36938.7083
2015-10-13,13137.0226,17321.3914,14114.3929,25931.6904,23117.9028,11190.5112,35762.1589,29039.3766,37432.9209,35571.6135,5740.8062,30444.2346,22773.5736,28487.29,113080.7403,54664.0713,34357.3334,3821.645,108428.748,12907.7639,19933.1906,20403.9472,4217.7947,33082.3524,44577.6465,23052.0609,11077.3458,12637.1214,8766.6228,37829.9797,66529.8033,22072.7816,29425.526,2891.8309,81925.1913,15879.3532,9449.4354,92125.4936,36647.3309
2015-10-14,13202.4494,17257.2476,13843.1333,25979.4662,22880.131,11197.2728,36602.3322,28854.6645,36916.842,35418.5378,5648.8003,29756.7273,22483.7657,28036.8981,111505.6168,53844.905,34381.326,3808.4886,107764.7999,12907.7639,19674.318,20082.7124,4166.4702,32941.2677,44207.4134,23135.9045,11082.9688,12427.6368,8727.8119,37725.1875,66205.7541,21795.9892,30013.6263,2875.34,80909.0649,15683.473,9484.4086,92153.5635,36144.0426
2015-10-15,13405.617,17880.7254,13943.188,26313.8975,23517.7917,11469.4288,36383.1566,28920.6331,37811.3787,35392.1455,5884.7363,30209.1894,23226.0287,28349.6703,115574.6858,54798.5613,34699.2273,3896.5792,108923.691,12954.1038,19484.899,20075.3277,4358.7453,33259.716,42954.9225,23461.415,11231.9788,12661.1387,8777.4899,38478.3813,67265.1458,22053.0107,29911.0506,2879.2978,81493.3376,16013.671,9484.4086,93697.4094,37084.397
2015-10-16,13426.2781,17921.7774,14047.6897,26255.5047,23798.7947,11503.237,36882.39,29276.8635,37966.2024,35107.108,5943.0371,29527.5582,22933.2636,28812.5731,116441.0037,55776.6704,34933.1546,3873.6985,110094.6539,13204.7604,18941.898,21400.8827,4387.8547,33904.6748,43742.6526,23747.4696,11504.6952,12529.0434,8811.6436,38164.0048,68536.416,21787.516,30006.7879,2870.063,80604.227,15980.0915,9384.4851,93220.2207,37322.7967
2015-10-19,13543.3578,17937.1719,14174.4257,26282.0469,24068.9899,11486.4988,36797.155,29448.3819,38000.6077,35297.133,5986.7627,29374.7788,23095.9109,28870.9572,116966.0449,55972.2922,34603.2571,3940.0525,108561.5376,13118.3997,19049.2354,21175.6492,4798.45,33735.3731,43648.125,23757.3336,11504.6952,12550.3921,8738.6789,38910.6491,68661.0503,21666.0662,29370.8191,2862.807,80731.2428,16084.561,9103.0338,94539.5072,37812.8405
2015-10-20,13500.3138,17985.9212,14347.854,26247.5421,23928.4884,11484.8083,37162.4478,29158.1201,37501.7314,34415.6284,6004.9817,29427.664,23078.1675,28833.4246,114577.1076,56033.424,34759.2087,3918.3158,107559.5796,13078.3789,18941.898,21160.8797,4743.2954,33404.8318,43348.7875,23737.6057,11622.7786,12513.0318,8693.6582,38642.1191,67676.4391,20945.8411,29603.3238,2892.4905,80426.4049,15851.3703,8839.9019,94062.3184,37918.7959
2015-10-21,13507.2008,18029.539,13883.1552,26146.6818,23939.2962,11592.9961,37661.6812,29026.1829,37725.3656,34579.261,6137.0694,29956.5157,23338.4031,28958.5334,114196.4528,56473.5731,34951.1491,3925.752,109517.0041,13581.7986,19137.6309,21201.4956,4701.9295,33360.4908,44333.4502,23969.4086,11864.5684,12703.8362,8693.6582,39310.1693,67801.0734,21205.687,29528.1017,2893.1501,80299.3891,15978.226,8776.617,92995.6613,38117.4623
2015-10-22,13737.9165,17693.4255,12907.0653,27510.9489,24393.2242,11728.2308,38501.8545,29435.1882,38998.3601,35355.1962,6306.5061,30961.3341,24003.7783,28779.2107,117123.5572,58246.3958,35257.0541,3936.0483,110626.5618,13691.3292,19724.8297,21858.7346,4693.5031,34194.9062,45310.2355,24605.6337,11875.8144,12944.0095,8751.0984,40574.2251,68561.3428,21485.3038,29637.5157,2893.1501,83906.6378,16246.8617,8976.464,95999.1432,40991.5031
2015-10-23,14195.9045,18006.4472,13320.625,28254.1294,25171.3864,11892.2029,39549.027,30240.0051,39875.6942,36347.5486,6489.607,32230.5784,24462.1478,29333.8601,121350.1386,58808.8086,36060.8046,3997.8262,110955.7712,14081.0055,21814.7525,22301.8171,4764.7444,34908.3918,47397.7203,25074.1715,12010.7669,13463.0508,8937.3911,41360.1665,69683.0518,22355.2228,30759.0091,2872.0419,86700.9854,16938.9717,9093.0415,97458.7793,42196.746
2015-10-26,14164.9128,17842.2391,13340.636,28001.9788,25160.5786,11897.2742,39208.0871,30583.0418,40047.7205,36168.0806,6170.7746,32447.9953,24201.9122,28979.3849,120562.5768,59065.5622,36216.7561,4004.6904,108797.6205,13935.6668,21467.4844,22117.1994,5040.5174,34928.5468,47224.4196,24960.736,12047.3165,13396.336,9004.146,41373.2655,69608.2712,22109.4989,30800.93,2849.6143,85938.8906,16842.0671,8899.856,95999.1432,42461.6345
2015-10-27,13911.8142,17767.8323,12971.5451,27869.268,25257.8489,11746.8256,38514.0309,30332.3611,40340.1652,36162.8022,5984.0298,31501.9382,24101.3666,28629.0801,120142.5439,58258.6222,35964.8344,3992.106,106419.9969,13786.1153,21284.3793,21821.8111,4937.8686,34706.8422,46570.6037,24926.2122,11988.2748,13236.2205,9081.7679,41137.4831,69134.6607,21781.8671,30616.2886,2895.129,85608.6495,16689.0762,8426.8846,96055.2831,41468.3025
2015-10-28,13849.8309,18001.3157,12922.6294,28134.6896,25744.2003,11795.8482,39183.7342,30517.0732,40787.4336,36785.6617,5898.4005,31707.6028,24071.7944,28403.8841,122465.8511,59224.5049,36306.7282,4026.427,107322.2746,13775.5835,21189.6699,22043.3523,5029.0269,35130.0964,46964.4687,25173.3406,12013.5784,13436.3649,9129.8936,41419.1121,69558.4174,22273.3149,30281.1985,2893.8098,85202.199,16806.618,8738.3129,96392.1222,41878.8797
2015-10-29,14276.8272,18513.3381,12924.8528,28612.4485,26004.1531,11777.2534,38647.9716,30042.0993,40718.6231,37118.2053,5680.6835,32066.0468,24086.5805,28637.4207,119433.7384,59566.8431,36636.6258,4078.4805,108102.6228,13880.9014,21246.4956,22069.1988,5081.1173,33848.2409,47807.3399,25267.0501,11926.4216,13342.9642,9221.4875,42047.8652,67676.4391,21183.0917,30547.9029,2902.385,85888.0843,16739.4512,8365.2651,97683.3387,42302.7014
2015-10-30,13951.4147,18433.7937,13131.6327,28453.1956,25852.8405,11652.1613,38854.9708,30398.3297,40563.7994,36986.2436,5736.2515,32365.7294,25352.2719,28820.9137,120562.5768,59481.2586,36816.5699,4088.7768,107651.484,13887.2205,21284.3793,21910.4276,5044.3476,34110.2554,49910.5793,25064.8348,11906.741,13326.9526,9209.0679,41530.4538,68872.9286,21567.2118,29973.4628,2912.9391,86167.519,16903.6367,8448.5347,93220.2207,42474.879
2015-11-02,14096.0425,18451.7553,13213.8999,28174.5029,25798.8002,11860.0847,39512.4977,30860.1099,41097.0809,36616.7506,5807.3055,32477.3759,26422.7866,29004.4067,120536.3248,59789.8306,36876.5513,4112.8016,108809.8135,13967.2621,21101.2743,21954.7358,5117.121,34444.8277,50091.7572,25064.8348,12005.1438,13374.9873,9176.4667,41261.9238,68985.0995,21993.698,29816.1756,3013.2033,85303.8116,17162.975,8784.9439,92714.962,42130.5238
2015-11-03,14008.2327,18677.559,13118.2921,28386.8402,25744.76,11882.0603,39329.8513,30978.8533,41509.944,36395.0549,5884.7363,32524.385,26685.9795,28270.4347,119830.5563,59997.6889,36774.583,4067.0402,112760.3266,13874.5824,20937.1112,22017.5058,5077.2871,34271.4951,49808.1744,24379.2756,11932.0446,13348.3014,9241.6692,41740.0382,68935.2458,22115.1478,29829.8528,3022.4382,86243.7285,17183.4982,9139.6725,92967.5914,42157.0127
2015-11-04,13984.1281,18710.9164,13178.3249,28532.822,25669.1037,11797.5386,39329.8513,31058.0157,41613.1598,37081.256,5881.1122,33111.9981,26910.7284,28303.797,119830.5563,59312.9792,36012.8195,4084.2007,112894.449,14000.9639,21227.5537,22220.5853,5032.091,34231.1851,50422.6039,24329.9548,11909.5525,13465.7194,9622.0167,41995.4691,69346.5391,21968.2783,29693.0813,2967.6886,87767.9181,17108.8685,8688.3512,93248.2906,42382.168
2015-11-05,14104.6513,18993.171,13111.6217,28904.4123,26144.6576,11780.6223,39536.8505,28485.2404,41819.5913,37540.483,5914.8175,33364.6717,27466.6863,28249.5832,121762.465,59581.9723,36486.6723,4070.4723,112492.0819,14019.8036,21738.9849,22154.1229,5049.0243,35589.6295,50887.3646,24640.6759,12688.3405,14023.4553,9060.0338,42447.3854,69633.198,22151.8651,29652.0499,2936.6859,88148.9655,17153.6463,8290.3224,94820.2064,42554.3455
2015-11-06,14152.8605,18903.3627,13293.9438,28532.822,26329.1638,11866.8591,39439.4392,29026.1829,42215.2518,37107.6484,6053.2823,34169.7017,27496.2585,29417.266,113434.3719,60498.9943,37320.4135,4119.6658,112748.1337,14161.0132,21701.1011,22641.5136,5143.4488,36605.4395,52071.0335,24315.1585,12449.3623,14307.0853,9035.1948,42106.8108,71801.8353,22928.5785,29816.1756,2935.3666,85745.9959,17442.8365,8326.9611,93753.5493,43521.1887
2015-11-09,13942.8059,18736.5759,13200.5593,28161.2318,25940.0629,11767.095,38733.2065,29026.1829,41750.7808,36247.2577,6059.659,33376.424,26532.2039,28950.1929,109839.9529,59863.1924,37086.4861,4082.4847,111979.9784,14017.6959,21366.4609,22087.6606,5028.297,36238.6192,51519.6004,23782.4938,12216.007,14122.9426,9097.2923,41563.2014,71103.8831,22499.6446,29563.1484,3004.6281,85009.2155,17202.1556,8385.2498,92487.3333,42660.3009
2015-11-10,13784.404,18569.7891,13187.2187,28333.7558,26145.4217,11784.0041,38660.148,28920.6331,41699.1729,36637.8645,6045.9947,33258.9014,26665.2789,29087.8126,109526.6466,60132.1855,36354.7133,4088.2048,112211.6443,14083.0318,21587.4497,22194.7388,5097.3881,36133.8134,52008.0126,23841.6788,12376.263,14117.6052,9039.8521,41622.147,70854.9684,22194.603,29604.1799,2980.8813,85568.1524,17318.1646,8105.4639,92740.0309,43441.7222
2015-11-11,14056.442,18841.7799,13256.1453,28612.4485,26620.9895,11849.9499,38660.148,30002.5181,42301.2649,36986.2436,6037.7961,33576.2124,26615.0061,29371.3927,109892.1706,61513.8319,36630.6277,4157.9909,112272.609,14192.6274,21903.148,22309.2018,5176.459,36238.6192,52425.5261,24329.9548,12213.1955,14133.6176,9058.793,42316.3952,71378.4351,22375.3684,27874.0211,3022.4382,87346.5878,17417.0509,8195.3951,95379.3173,43918.5216
2015-11-12,14059.8855,18841.7799,12949.3107,28307.2137,26145.4217,11804.2951,39244.6164,29646.2877,41702.2761,36664.2569,5981.317,32788.8109,26339.9844,28358.0109,106210.8221,60340.0438,35946.8399,4120.8098,109577.9688,13935.4993,21410.6587,21906.7352,5049.792,35513.0406,50464.0001,24063.6224,12154.1538,13941.4687,9005.9992,41753.1372,70418.746,21948.875,27504.7381,3038.2694,84831.3719,17241.6676,7684.1197,94228.1392,43097.3671
2015-11-13,13980.6846,18782.763,12700.2855,28121.4186,25853.596,11767.095,39086.3228,29527.5442,41168.955,35107.108,5892.0436,32824.0677,26526.2894,27653.2309,105310.0666,59692.015,35934.8437,4287.2667,108358.6746,13813.258,20873.9716,21275.3427,4830.2358,35359.8629,50046.4865,23738.1051,12058.5625,13877.4191,9035.5016,41268.4733,69970.0602,21906.5081,27279.0653,3102.2538,82519.4058,17153.976,7544.2267,93161.1936,43031.1449
2015-11-16,13942.8059,18603.1464,12639.4515,27895.8102,25961.6796,11765.404,39122.8521,28999.7954,41495.8292,34632.0457,5883.8451,33164.8833,26573.605,27669.9121,104579.0186,59899.8733,35706.9144,4308.4313,109222.9172,14268.5012,20728.7503,21482.1145,4811.0438,34997.0736,49991.3432,23777.5617,12235.6876,13978.831,9124.0089,41419.1121,69172.3965,22075.9757,26950.8138,3100.2749,81376.1259,17346.1513,7490.9342,93301.5812,43335.7667
