,PUB FP Equity,RI FP Equity,RMS FP Equity,ACA FP Equity,AI FP Equity,CS FP Equity,DG FP Equity,HO FP Equity,KER FP Equity,AIR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,STM FP Equity,SU FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,DSY FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,CA FP Equity,CAP FP Equity,TEP FP Equity,TTE FP Equity,URW NA Equity,VIE FP Equity,SGO FP Equity,STLAP FP Equity,ERF FP Equity,GLE FP Equity,OR FP Equity,ORA FP Equity,VIV FP Equity,WLN FP Equity
2019-01-18,53.04,139.6,500.4,10.324,87.2314,20.56,75.42,99.82,410.0,93.66,31.9439,62.35,42.47,12.86,60.26,57.1,110.05,72.5248,22.34,112.05,30.12,13.835,51.08,253.4,23.25,20.01,16.615,96.38,147.0,47.785,150.24,17.6781,29.91,,35.98,28.605,199.8,13.57,6.3873,44.94
2019-01-21,52.88,138.7,501.4,10.228,86.9008,20.485,74.74,100.95,412.9,94.5,32.6394,62.94,42.3,12.92,60.38,56.91,110.1,72.6939,22.32,112.3,29.69,13.73,51.12,257.25,23.3,19.848,16.405,95.64,146.4,47.385,149.26,17.519,29.73,,35.94,28.275,198.85,13.45,6.3263,44.86
2019-01-22,53.24,140.0,498.8,10.07,86.6942,20.395,74.64,100.95,410.0,94.75,32.0738,62.81,41.515,12.48,60.16,56.78,109.2,72.7635,22.04,112.1,29.7,13.695,51.1,257.1,23.25,18.944,16.335,96.0,144.3,47.01,148.5,17.437,30.12,,36.36,27.82,198.7,13.36,6.3176,46.0
2019-01-23,53.14,142.0,499.8,10.108,86.8182,20.27,74.84,98.12,412.7,93.81,31.7121,62.68,41.575,12.5,59.18,57.41,109.75,72.5944,22.1,111.75,29.68,13.805,50.58,257.35,23.285,18.67,17.465,95.52,145.7,46.605,149.1,17.4515,29.71,,35.78,27.565,200.5,13.38,6.2478,47.0
2019-01-24,53.78,142.2,500.6,10.132,87.0248,20.38,75.6,96.0,414.7,95.92,31.7863,62.8,41.38,13.765,60.18,58.3,109.25,72.5745,22.13,111.85,30.55,13.755,51.18,257.85,23.61,18.994,17.22,97.2,149.2,47.01,150.24,17.5238,30.19,,35.96,27.72,199.5,13.365,6.2594,46.6
2019-01-25,54.36,141.5,504.4,10.378,86.9421,20.41,76.84,96.08,421.2,96.51,33.7243,62.45,42.99,14.37,61.18,61.16,110.5,72.8828,22.31,111.15,30.93,13.925,52.26,261.1,23.825,20.04,17.455,97.36,151.4,47.45,152.66,17.4177,30.96,,37.92,28.62,200.6,13.48,6.2914,47.86
2019-01-28,54.04,141.0,504.0,10.14,86.3223,20.3,76.4,96.42,418.3,95.42,32.5188,61.96,42.455,14.07,60.82,60.31,110.95,72.9226,21.73,110.5,30.85,13.875,51.64,258.65,23.535,20.15,17.28,95.54,149.7,46.685,154.1,17.3647,30.89,,36.0,28.145,201.2,13.485,6.2972,46.54
2019-01-29,53.6,142.85,503.0,10.118,87.0248,20.36,76.88,95.9,418.4,96.05,33.1586,62.52,42.38,13.835,61.56,61.31,113.75,74.2056,21.93,110.4,30.83,14.045,52.08,259.75,23.535,19.974,17.39,96.36,148.3,47.24,156.06,17.5817,30.615,,35.26,28.135,205.9,13.49,6.4368,47.5
2019-01-30,53.5,142.9,518.4,10.162,87.6446,20.33,76.98,97.78,432.3,99.0,33.2514,63.15,42.32,13.885,61.84,61.16,114.1,74.2553,21.99,110.3,30.98,13.895,52.22,277.6,23.92,20.29,17.265,97.22,148.1,47.02,157.98,17.5045,30.525,,35.0,28.19,208.2,13.51,6.4658,45.4
2019-01-31,53.3,145.0,524.4,9.959,87.562,20.245,76.88,96.66,437.5,100.22,32.6208,63.5,40.965,13.865,62.08,61.85,114.5,75.4091,21.91,110.65,30.92,13.985,51.76,279.75,23.71,20.195,17.285,96.48,150.3,47.98,157.16,17.76,30.12,,35.16,27.14,210.1,13.57,6.4658,46.82
2019-02-01,54.3,146.35,525.0,9.911,88.0165,20.355,77.24,98.78,446.2,101.12,32.8248,64.09,40.885,13.905,62.86,61.41,114.9,74.9913,21.94,111.6,31.03,14.09,52.36,284.65,23.725,20.9,17.375,95.38,152.9,48.21,157.02,17.9673,30.18,,34.5,26.485,211.8,13.595,6.5094,48.76
2019-02-04,54.1,145.5,520.0,9.713,87.7273,20.39,76.76,99.42,442.1,101.4,32.5837,64.26,40.11,13.95,62.54,60.14,115.25,75.6478,22.4,110.75,30.66,13.935,52.08,282.6,23.495,20.655,17.23,96.06,151.7,48.09,155.86,17.654,29.795,,34.76,25.75,211.8,13.465,6.5676,50.3
2019-02-05,55.3,148.8,534.0,9.96,88.4298,20.515,78.02,102.05,451.2,102.0,33.5574,64.89,41.135,13.825,63.58,60.49,116.45,76.4235,23.34,111.65,31.15,14.1,53.58,291.15,23.7,20.62,17.66,97.14,157.3,48.9,154.2,17.9914,31.68,,34.4,26.06,219.9,13.63,6.6461,52.25
2019-02-06,55.0,147.65,529.6,10.17,87.4793,20.57,77.52,102.2,444.7,102.08,34.9204,64.8,41.865,14.49,64.14,60.43,114.7,75.6279,25.7,111.0,31.13,13.965,53.22,288.1,23.95,21.27,18.075,98.66,154.3,48.78,152.48,17.7407,31.925,,33.02,26.5,217.2,13.565,6.6257,52.2
2019-02-07,46.84,149.45,520.4,9.862,86.8595,20.285,76.84,99.66,440.4,99.83,34.6701,64.39,40.79,13.845,62.74,57.87,113.15,74.4244,25.62,108.9,30.6,13.81,52.64,283.4,22.985,20.245,17.49,95.56,150.2,48.045,152.06,18.1457,31.38,,32.94,24.705,216.1,13.43,6.5094,50.85
2019-02-08,47.28,150.55,528.0,9.551,86.281,20.11,76.2,100.15,440.9,99.94,34.2621,64.41,39.85,13.535,62.1,56.61,112.25,74.8521,25.39,106.4,29.64,13.74,51.7,283.55,22.42,19.248,17.485,94.86,149.6,48.43,152.18,17.8998,30.88,,31.68,24.02,218.8,13.27,6.4542,49.14
2019-02-11,48.78,149.8,533.8,9.636,86.8182,20.27,76.84,100.6,451.0,102.0,33.9746,64.8,40.505,13.905,62.94,56.77,113.55,74.9317,25.57,108.35,29.97,13.905,52.26,288.3,22.69,19.03,17.505,97.38,153.1,48.72,154.36,18.1409,30.995,,30.22,24.15,221.2,13.305,6.5414,51.25
2019-02-12,48.13,147.9,541.0,9.802,87.6033,20.355,78.12,100.25,465.8,102.78,33.7057,64.8,40.995,14.65,63.2,56.62,113.6,75.1206,25.18,108.25,29.98,13.925,53.48,294.8,25.65,19.222,17.79,96.46,153.0,48.795,153.88,18.1746,30.865,,31.26,24.51,224.5,13.215,6.524,51.2
2019-02-13,47.91,147.95,546.0,9.885,87.9752,20.505,78.84,101.4,480.0,104.38,34.3826,65.13,41.39,14.64,63.78,56.67,114.85,73.4796,25.53,109.5,30.16,13.95,52.38,294.65,25.7375,19.932,17.925,99.2,155.8,48.91,151.58,18.2277,31.095,,32.9,24.28,222.8,13.24,6.5153,50.5
2019-02-14,47.81,149.0,541.4,9.8,87.6033,20.37,79.1,104.2,468.2,107.18,34.1786,65.26,40.415,14.59,66.14,57.57,114.2,72.9922,25.36,106.1,30.09,14.04,56.12,290.85,25.225,19.49,17.755,102.35,153.6,48.985,143.42,18.1746,31.595,,33.86,23.785,220.5,13.195,6.6083,53.05
2019-02-15,47.67,150.55,540.8,10.196,88.3058,20.745,80.52,106.85,473.5,110.98,34.8277,65.69,42.11,14.695,68.16,59.63,115.15,74.8322,25.67,105.8,31.0,14.12,57.42,294.2,25.35,20.15,18.135,102.55,155.6,49.695,145.12,18.406,32.67,,34.1,24.545,221.8,13.425,6.9804,53.1
2019-02-18,48.83,150.0,544.0,10.446,88.4298,20.78,80.46,107.15,475.4,111.26,34.8184,65.91,42.425,14.63,68.08,58.91,115.55,74.9814,25.69,106.8,31.25,14.075,57.72,295.1,25.5625,20.035,17.985,102.3,156.4,49.51,145.12,18.4687,32.735,,34.7,25.175,224.7,13.595,6.9572,54.4
2019-02-19,48.64,149.45,545.4,10.456,88.2645,20.79,80.28,106.95,475.2,111.14,34.8555,66.39,42.24,14.48,67.88,58.92,115.8,74.2653,25.47,105.9,30.82,14.085,57.42,297.25,25.325,19.832,18.07,102.0,154.1,49.51,143.54,18.6085,32.785,,35.02,25.04,223.1,13.655,6.931,52.7
2019-02-20,48.98,151.0,549.0,10.59,89.4215,21.16,81.04,107.25,474.5,111.12,35.3099,66.88,42.565,14.675,69.4,59.97,117.5,73.7978,25.72,107.3,31.57,14.11,58.12,296.6,25.75,20.295,17.9,103.3,153.1,49.63,143.82,18.7242,33.17,,35.9,25.32,224.4,13.645,6.963,51.6
2019-02-21,48.13,152.95,551.4,10.492,89.9587,21.39,82.06,107.0,476.4,111.36,35.0317,67.8,41.595,14.65,70.0,59.93,118.25,72.7038,25.49,107.15,32.71,14.13,58.14,296.95,25.85,20.28,17.77,102.05,152.8,49.735,143.78,19.0472,32.95,,35.86,24.98,225.5,13.645,6.9688,49.98
2019-02-22,48.13,151.9,553.8,10.562,90.4959,21.635,82.36,107.65,480.0,113.7,35.0224,67.48,41.925,14.82,69.38,59.74,120.0,72.1767,25.84,107.65,32.8,14.06,58.56,299.75,25.775,20.51,17.95,102.85,153.7,49.955,142.42,18.9026,32.41,,36.02,25.335,225.1,13.665,7.0444,49.64
2019-02-25,48.29,150.7,556.6,10.754,90.4132,21.8,82.16,109.0,483.6,113.34,35.0688,67.37,42.86,15.25,69.18,60.79,119.8,72.3457,25.6,108.7,32.87,14.07,58.7,302.9,26.475,20.85,17.795,104.95,155.9,49.51,142.84,19.0906,32.565,,36.5,26.05,224.1,13.53,7.056,49.42
2019-02-26,47.97,151.2,556.2,10.81,91.405,21.825,82.96,107.9,486.5,113.12,34.8462,67.64,43.155,15.02,69.0,60.47,120.3,72.3457,25.78,108.4,32.85,14.13,58.84,304.25,26.4625,20.605,17.755,104.45,155.9,49.7,143.34,19.1966,32.55,,36.46,25.765,224.1,13.405,7.0996,48.58
2019-02-27,47.95,150.0,558.2,11.1,90.4959,22.105,82.74,107.15,481.4,113.46,35.2171,66.42,44.2,14.68,68.32,60.7,120.0,72.3358,25.52,106.75,32.99,13.9,57.96,302.4,26.2875,20.46,17.555,105.15,154.1,50.02,143.76,18.6953,31.9,,36.72,26.56,220.3,13.305,7.0909,49.1
2019-02-28,48.73,151.4,556.8,11.232,90.6198,22.295,83.92,108.25,480.1,113.6,35.4397,66.33,45.055,14.37,68.42,60.23,119.9,73.1016,25.73,106.45,33.25,13.25,58.0,302.0,26.375,20.21,18.0,105.2,157.0,49.99,142.0,18.6085,31.66,,37.02,27.0,221.9,13.44,7.4718,49.32
2019-03-01,49.76,153.15,562.4,11.138,91.281,22.525,83.16,107.15,495.5,113.9,35.3099,65.88,44.895,14.695,69.06,60.65,120.0,73.5989,25.99,106.7,33.18,13.34,58.2,306.6,26.35,20.32,17.71,107.1,165.0,49.875,141.8,18.6664,31.335,,38.2,27.04,223.4,13.33,7.4485,49.74
2019-03-04,50.2,154.0,565.6,11.11,90.8264,22.455,83.52,107.6,494.5,114.02,35.4582,66.72,44.94,14.845,69.98,60.33,120.45,74.6233,25.74,108.1,32.84,13.2,58.82,308.0,26.3,20.345,17.37,106.75,162.5,50.37,143.74,18.7435,31.825,,39.82,27.215,223.2,13.315,7.3991,50.0
2019-03-05,49.86,153.85,567.2,11.07,91.6116,22.285,83.78,109.3,493.4,113.24,35.3841,66.93,44.515,14.79,69.56,60.17,120.9,76.0157,26.31,109.05,32.54,13.175,58.82,309.0,25.9625,20.055,17.35,106.9,161.5,50.85,144.28,18.7676,31.715,,35.86,27.025,226.2,13.36,7.4456,50.35
2019-03-06,50.36,154.0,562.8,11.006,92.3967,22.355,83.68,108.1,489.0,113.72,34.8092,67.36,44.69,14.245,69.66,59.44,120.7,76.1649,25.6,108.75,32.6,13.115,58.58,306.9,25.75,19.96,17.45,107.5,160.5,51.02,143.72,18.8206,31.405,,37.34,27.11,224.0,13.26,7.4718,50.55
2019-03-07,50.24,156.05,564.6,10.658,91.4876,22.225,84.02,106.45,487.0,112.74,35.1801,68.02,43.18,13.945,69.26,57.73,120.15,76.2246,25.8,108.65,32.2,13.28,58.5,306.05,25.55,19.382,17.48,105.85,159.4,51.02,144.32,18.9893,31.135,,38.88,25.94,228.1,13.425,7.4282,50.4
2019-03-08,49.81,155.55,566.2,10.6,91.6116,21.985,84.36,108.05,486.8,111.52,34.7999,67.91,42.345,13.93,67.6,57.19,119.55,76.3639,25.89,101.8,31.84,13.24,58.0,305.8,25.175,18.71,17.115,105.1,157.9,50.33,146.64,18.9845,31.165,,37.4,25.3,229.1,13.565,7.434,50.25
2019-03-11,50.22,155.2,567.8,10.886,92.1074,22.17,84.82,107.5,487.5,112.96,35.0688,67.93,43.33,14.15,68.76,58.73,117.55,76.5429,25.9,103.65,32.01,13.28,58.58,306.4,25.3875,18.97,17.295,106.25,160.1,50.76,146.0,19.1002,31.38,,36.06,26.355,227.3,13.595,7.4456,51.7
2019-03-12,49.87,154.95,569.0,10.878,92.0248,22.15,84.04,106.65,487.6,114.58,35.0039,67.61,43.045,14.085,69.1,58.56,117.0,76.9805,25.88,103.85,31.74,13.335,58.86,308.6,25.175,19.25,17.25,105.55,160.5,50.66,144.64,19.2159,31.92,,36.58,26.3,228.3,13.525,7.4456,50.9
2019-03-13,50.38,155.35,569.2,11.002,92.2727,22.31,84.0,107.15,490.5,116.88,34.9761,67.95,43.555,13.97,69.4,58.98,117.25,77.3783,26.35,102.45,31.66,13.335,59.98,310.5,25.7375,19.316,17.135,106.9,160.2,51.21,145.5,19.2159,32.185,,37.0,26.73,228.9,13.59,7.5066,49.92
2019-03-14,50.5,157.5,575.0,10.952,92.9339,22.465,85.82,109.4,494.6,117.0,35.3841,68.71,43.84,13.925,69.82,58.8,117.4,77.9253,26.16,105.85,31.8,13.3,60.18,315.6,26.0,18.848,17.145,106.25,160.6,51.45,148.5,19.322,32.7,,37.12,27.0,232.6,13.785,7.5386,49.9
2019-03-15,50.36,158.8,584.0,11.042,94.0083,22.795,86.28,110.35,496.3,117.68,35.6437,69.05,44.285,14.62,70.72,59.68,118.8,79.1188,26.51,106.4,32.68,13.515,60.28,318.6,26.425,19.126,16.925,107.9,159.4,51.7,149.34,19.3316,33.105,,36.48,27.295,236.1,14.155,7.5299,50.05
2019-03-18,50.46,157.9,582.0,11.326,92.9752,22.8,86.76,110.5,496.0,118.0,36.404,69.13,45.1,14.25,70.34,60.28,119.85,78.7906,25.99,105.2,32.78,13.5,59.94,317.15,26.2125,19.55,16.97,107.35,159.2,52.27,149.9,19.3991,32.945,,36.9,27.97,235.2,14.27,7.5415,50.35
2019-03-19,50.82,157.05,590.2,11.31,92.438,22.845,85.88,110.05,509.4,119.0,36.4968,68.78,45.11,14.4,71.14,61.6,121.25,79.1188,26.2,105.5,32.33,13.44,60.38,320.3,26.4625,19.914,17.045,106.75,160.5,51.54,150.04,19.5534,32.665,,37.66,27.975,234.7,14.36,7.591,51.85
2019-03-20,50.24,157.9,596.6,11.112,93.0992,22.675,85.84,108.2,502.8,117.86,36.302,68.96,44.19,14.225,70.26,60.56,120.9,78.9697,26.13,105.0,31.96,13.475,59.88,318.2,25.9125,19.35,17.04,106.35,162.7,50.36,149.38,19.269,32.565,,36.26,27.24,235.2,14.355,7.527,52.25
2019-03-21,49.85,160.1,592.2,10.922,93.3471,22.605,86.08,108.2,500.0,118.56,36.3206,69.41,43.04,14.85,70.18,59.78,120.95,79.3078,26.19,98.12,32.44,13.45,60.18,317.8,26.1125,19.418,17.005,106.7,164.0,50.48,151.92,19.4377,32.365,,36.78,26.575,237.3,14.545,7.5183,52.7
2019-03-22,48.7,157.5,583.2,10.51,91.4463,22.33,84.84,105.7,492.2,114.6,35.5231,67.7,41.625,14.53,67.74,57.58,118.1,77.8856,25.98,97.96,31.7,13.245,58.62,313.45,25.7375,18.368,16.9,103.75,162.0,49.43,152.14,19.2497,31.13,,36.0,25.525,234.7,14.41,7.4165,52.45
2019-03-25,47.83,158.6,588.6,10.47,92.6446,22.295,84.88,105.3,497.4,114.04,35.1522,67.13,41.525,13.97,68.3,56.5,117.85,77.5375,25.84,97.0,31.47,13.3,58.82,317.7,25.8,18.216,16.455,101.65,159.0,49.25,150.5,19.0472,30.73,,35.0,25.4,234.8,14.325,7.402,51.95
2019-03-26,47.66,159.9,590.0,10.492,93.3471,22.37,86.04,106.05,504.2,116.34,35.5602,67.78,41.425,14.13,68.72,56.88,118.1,77.9055,26.49,98.82,31.57,13.23,58.94,322.8,25.975,17.936,16.525,105.0,162.0,49.585,153.0,19.1388,31.08,,36.22,25.475,238.3,14.4,7.5008,52.75
2019-03-27,47.91,159.35,590.0,10.866,93.0992,22.48,86.24,104.9,502.0,115.48,35.5973,67.54,42.325,13.195,68.98,58.49,116.9,77.2689,25.71,98.6,31.62,13.295,59.06,322.9,26.175,17.952,16.715,102.7,158.8,49.36,147.96,19.1822,32.04,,35.82,25.97,238.4,14.4,7.4921,52.9
2019-03-28,47.53,160.0,589.8,10.66,93.3058,22.255,85.56,105.1,503.4,116.26,35.5602,68.12,41.985,12.73,68.68,57.89,118.65,78.2834,26.14,96.0,31.27,13.24,58.66,324.1,25.9625,17.726,16.275,106.6,158.3,49.295,145.86,19.1002,31.785,,36.1,25.47,238.6,14.36,7.495,52.9
2019-03-29,47.73,160.0,588.2,10.77,93.6777,22.43,86.72,106.75,511.2,117.9,35.8106,68.69,42.61,13.165,69.94,58.91,122.25,78.3132,26.55,97.38,31.85,13.28,59.66,327.9,26.35,18.058,16.65,108.1,160.2,49.52,146.14,19.2159,32.31,,36.9,25.775,239.8,14.5,7.5096,52.8
2019-04-01,46.01,158.5,597.4,11.085,94.2149,22.705,87.5,109.15,522.1,117.76,36.4318,68.34,43.48,13.73,70.74,60.65,123.2,78.4226,26.68,97.2,32.63,13.315,60.14,333.25,27.325,19.098,16.77,109.85,165.0,50.0,148.5,19.3027,33.275,,37.2,26.525,240.4,14.585,7.4863,53.55
2019-04-02,46.86,160.8,600.0,11.165,94.2975,22.965,88.0,108.15,526.4,117.22,37.118,68.5,43.905,14.105,71.68,61.24,122.35,78.8105,26.66,96.84,32.72,13.35,60.48,334.5,27.4375,19.32,16.64,108.6,165.6,49.98,149.85,19.3123,33.535,,37.46,26.615,238.6,14.605,7.4979,53.35
2019-04-03,47.1,160.4,600.6,11.375,95.4959,23.34,89.36,107.85,524.2,118.54,37.4147,68.92,44.515,14.905,73.06,62.03,125.05,78.2834,27.06,97.26,33.16,13.47,61.38,334.0,27.8125,19.83,16.745,109.9,166.6,50.0,150.15,19.6594,34.48,,38.14,26.845,240.2,14.83,7.6462,55.85
2019-04-04,46.94,160.0,597.6,11.47,95.6198,23.37,88.86,108.3,522.5,117.82,37.1087,68.4,44.875,15.135,73.02,62.37,124.0,78.1442,26.66,97.24,33.16,13.47,61.4,333.55,27.975,19.768,16.855,108.5,165.7,49.87,151.95,19.6594,34.81,,36.84,26.98,241.3,14.85,7.6113,54.95
2019-04-05,46.53,160.2,597.4,11.34,96.3223,23.25,89.3,108.25,530.1,118.68,36.9882,67.9,44.505,15.56,72.84,62.16,125.45,78.0646,26.63,96.1,33.24,13.44,61.54,336.05,27.875,19.998,16.735,108.9,165.7,50.29,150.9,19.7173,35.1,,36.38,26.65,240.0,14.86,7.6811,54.2
2019-04-08,45.83,160.4,597.4,11.315,96.4463,23.245,88.82,107.9,526.6,120.74,36.914,68.54,44.45,15.645,72.68,61.7,123.0,78.0646,26.9,96.4,33.28,13.545,61.74,332.0,27.85,19.844,16.745,109.4,165.5,50.6,149.1,19.5727,34.93,,36.5,26.52,240.3,14.815,7.5735,53.9
2019-04-09,46.2,159.85,589.0,11.355,95.7851,23.16,88.0,105.5,517.8,118.5,36.6173,68.54,44.58,15.505,72.6,60.99,121.35,77.8259,26.74,97.06,33.1,13.58,61.2,327.3,27.6,19.66,16.385,108.65,165.0,50.23,147.9,19.6016,34.645,,36.0,26.595,240.0,14.86,7.5968,52.05
2019-04-10,46.53,160.0,588.6,11.38,96.3223,23.175,89.44,104.55,523.6,116.5,36.8677,69.0,44.2,15.6,73.22,60.83,120.9,77.5375,26.59,96.86,33.71,13.605,61.44,329.75,28.025,19.7,16.215,109.35,166.4,50.37,153.25,19.7944,35.0,,36.02,26.26,242.5,14.68,7.652,52.65
2019-04-11,46.79,160.15,592.0,11.58,95.5785,23.28,89.5,106.1,535.3,117.5,36.8584,69.14,44.805,15.7,73.3,61.33,120.45,76.7219,26.58,98.74,33.9,13.375,61.96,344.95,28.5125,19.598,16.44,111.0,168.8,50.08,156.0,19.8137,35.555,,36.2,26.93,240.2,14.61,7.652,55.6
2019-04-12,47.19,158.8,599.4,11.94,95.5785,23.34,89.66,106.3,530.4,118.6,37.7486,69.4,46.315,16.055,73.64,62.23,122.0,74.9913,26.81,101.0,34.0,13.2,62.0,342.9,29.0875,20.055,16.78,111.4,172.7,49.99,154.5,19.7269,35.88,,37.02,28.0,240.3,14.56,7.6404,56.7
2019-04-15,47.75,158.95,600.0,12.2,95.8264,23.45,89.3,107.1,531.6,117.24,37.6744,69.98,46.85,15.865,73.88,62.17,121.25,74.5935,26.88,101.6,34.49,13.315,62.24,342.95,28.9875,20.135,16.865,112.25,171.3,50.07,155.0,19.9294,36.12,,36.76,27.985,238.5,14.64,7.6666,56.45
2019-04-16,49.52,156.1,604.6,12.37,96.3636,23.545,89.8,107.45,532.9,117.92,37.7949,69.68,47.66,16.205,74.08,62.03,121.65,74.693,26.82,103.75,34.82,13.295,62.76,346.3,29.375,20.44,17.0,111.8,169.3,49.555,156.5,20.3151,36.76,,36.6,28.54,240.3,14.58,7.5096,55.3
2019-04-17,50.8,156.35,606.8,12.315,96.8182,23.7,89.68,106.15,537.5,119.04,37.6187,69.6,48.44,16.485,74.96,63.29,122.9,72.664,26.83,107.1,34.99,13.3,63.5,350.85,29.5,21.285,16.765,111.5,167.2,50.09,155.1,20.4886,36.915,,37.12,29.0,242.7,14.57,7.4659,54.3
2019-04-18,51.58,154.7,610.0,12.47,97.7686,23.735,89.36,107.75,510.4,120.24,37.6836,70.4,48.985,16.605,77.0,63.87,123.75,72.475,27.09,108.15,35.0,13.335,64.46,352.3,29.3625,21.04,16.715,111.35,167.6,50.3,154.65,20.2958,36.87,,37.0,29.015,243.2,14.625,7.527,54.25
2019-04-19,51.58,154.7,610.0,12.47,97.7686,23.735,89.36,107.75,510.4,120.24,37.6836,70.4,48.985,16.605,77.0,63.87,123.75,72.475,27.09,108.15,35.0,13.335,64.46,352.3,29.3625,21.04,16.715,111.35,167.6,50.3,154.65,20.2958,36.87,,37.0,29.015,243.2,14.625,7.527,54.25
2019-04-22,51.58,154.7,610.0,12.47,97.7686,23.735,89.36,107.75,510.4,120.24,37.6836,70.4,48.985,16.605,77.0,63.87,123.75,72.475,27.09,108.15,35.0,13.335,64.46,352.3,29.3625,21.04,16.715,111.35,167.6,50.3,154.65,20.2958,36.87,,37.0,29.015,243.2,14.625,7.527,54.25
2019-04-23,51.76,155.5,613.0,12.165,97.4793,23.72,88.3,107.7,531.6,122.8,37.9711,71.08,48.11,16.02,76.12,62.73,125.2,73.768,27.3,109.3,34.42,13.265,64.74,349.1,28.9625,20.445,16.675,112.0,170.1,51.22,150.85,20.4597,36.485,,38.4,28.275,243.1,14.485,7.4834,55.65
2019-04-24,52.0,156.75,619.0,12.045,97.3554,23.645,89.9,110.25,533.1,122.2,37.0902,71.1,47.15,16.84,76.42,60.5,125.8,73.9371,28.45,107.1,34.84,13.025,64.36,350.95,28.625,20.16,16.755,114.0,171.8,50.04,155.5,20.3633,36.185,,39.6,27.52,245.0,14.245,7.4601,58.3
2019-04-25,51.34,156.35,617.8,12.015,98.3471,23.7,88.7,110.75,529.3,121.9,36.8584,71.46,46.765,16.56,76.46,59.56,125.15,73.221,28.48,107.55,34.7,13.0,64.1,347.85,28.8375,19.796,17.35,114.0,170.6,49.905,155.35,20.4404,35.725,,38.2,27.54,243.7,14.315,7.4369,56.0
2019-04-26,53.24,155.75,620.0,12.125,98.1405,23.65,89.32,111.9,529.4,121.86,36.9047,71.56,46.9,16.215,76.34,60.91,129.35,75.787,27.96,107.85,34.87,13.12,64.58,346.45,29.0375,19.4,17.275,108.25,170.9,49.345,155.95,20.4597,36.14,,38.92,27.7,241.9,14.365,7.5154,56.15
2019-04-29,53.54,156.45,621.2,12.39,97.5207,23.68,89.2,112.3,525.0,123.02,36.9882,71.62,47.665,16.155,76.76,61.03,129.1,77.07,27.72,108.65,35.12,13.025,65.32,345.35,29.1,19.576,17.185,109.85,172.5,48.595,154.45,20.4019,36.44,,39.84,28.43,242.9,14.385,7.5561,56.6
2019-04-30,52.88,155.35,627.2,12.23,97.9752,23.745,90.02,106.45,527.0,121.88,36.3484,72.08,47.45,16.375,75.46,60.82,129.9,77.07,28.21,108.5,33.54,13.205,65.52,349.05,28.7875,19.328,17.37,108.1,171.3,49.545,153.25,20.3054,36.44,,40.8,28.22,245.1,13.965,7.5212,56.15
2019-05-01,52.88,155.35,627.2,12.23,97.9752,23.745,90.02,106.45,527.0,121.88,36.3484,72.08,47.45,16.375,75.46,60.82,129.9,77.07,28.21,108.5,33.54,13.205,65.52,349.05,28.7875,19.328,17.37,108.1,171.3,49.545,153.25,20.3054,36.44,,40.8,28.22,245.1,13.965,7.5212,56.15
2019-05-02,53.38,154.35,618.0,12.34,97.9339,22.63,89.18,105.15,520.2,119.98,36.2835,71.82,48.0,16.395,73.96,60.91,126.9,76.6125,27.34,106.9,33.67,13.21,62.16,351.0,28.6125,18.62,17.325,107.4,169.7,49.38,153.8,20.5079,36.33,,39.46,28.38,238.7,14.105,7.4979,55.75
2019-05-03,52.86,155.2,621.4,12.38,97.9752,23.07,88.38,105.5,526.0,119.56,35.9219,72.46,48.255,16.425,74.5,60.27,126.95,77.1993,27.08,106.5,33.33,13.255,62.38,355.05,28.475,18.816,17.165,107.3,167.7,49.17,150.9,20.6718,36.12,,39.88,28.7,241.3,13.93,7.4311,54.4
2019-05-06,52.54,155.0,618.0,12.255,97.3554,22.815,87.54,104.45,513.0,119.7,35.8384,72.44,47.885,15.615,73.54,58.87,127.05,76.2942,27.24,107.3,32.9,13.165,61.36,344.4,28.0,18.37,17.115,104.15,168.5,47.99,151.25,20.4501,35.485,,40.02,28.18,240.4,13.88,7.3904,54.75
2019-05-07,52.76,154.9,611.6,12.085,95.6198,22.505,86.62,102.4,507.2,117.54,36.2557,69.86,46.875,15.335,72.54,58.29,124.55,75.8168,26.85,105.8,32.78,13.155,61.4,335.05,27.6875,17.808,17.58,104.15,168.0,46.705,149.55,20.8261,34.7,,38.98,27.085,236.1,13.91,7.3031,52.05
2019-05-08,52.28,157.05,618.8,12.115,95.3719,22.345,86.64,102.05,515.7,118.8,36.812,70.02,46.82,15.56,72.82,58.02,124.25,75.9163,27.23,106.95,33.15,13.135,61.02,339.6,27.65,17.77,17.615,104.7,168.8,46.98,148.15,20.3151,34.875,,39.36,26.9,238.3,13.95,7.3874,52.05
2019-05-09,51.22,154.4,607.8,11.565,93.4711,22.11,85.22,100.65,501.6,116.8,36.5802,69.46,45.42,14.78,71.28,56.21,122.4,72.9823,27.03,106.0,32.58,12.995,60.0,331.85,26.85,16.688,17.5,102.3,165.0,46.605,146.6,19.9294,33.965,,39.58,26.285,235.8,13.885,7.2334,50.8
